artist,album,track_title,track_n,lyric,line,year
Taylor Swift,Lover,London Boy,11,"Stick with me, I'm your queen",41,2019
Taylor Swift,Lover,London Boy,11,Like a Tennessee Stella McCartney on the Heath,42,2019
Taylor Swift,Lover,London Boy,11,Just wanna be with you (Wanna be with you),43,2019
Taylor Swift,Lover,London Boy,11,Wanna be with you (Oh),44,2019
Taylor Swift,Lover,London Boy,11,"You know I love a London boy, I enjoy walking Soho",46,2019
Taylor Swift,Lover,London Boy,11,Drinking in the afternoon (Yeah),47,2019
Taylor Swift,Lover,London Boy,11,"He likes my American smile, like a child when our eyes meet",48,2019
Taylor Swift,Lover,London Boy,11,"Darling, I fancy you (You)",49,2019
Taylor Swift,Lover,London Boy,11,"Took me back to Highgate, met all of his best mates",50,2019
Taylor Swift,Lover,London Boy,11,So I guess all the rumors are true (Yeah),51,2019
Taylor Swift,Lover,London Boy,11,You know I love a London boy (Oh),52,2019
Taylor Swift,Lover,London Boy,11,"Boy (Oh), I fancy you (I fancy you, ooh)",53,2019
Taylor Swift,Lover,London Boy,11,So please show me Hackney,55,2019
Taylor Swift,Lover,London Boy,11,Doesn't have to be Louis V up on Bond Street,56,2019
Taylor Swift,Lover,London Boy,11,Just wanna be with you,57,2019
Taylor Swift,Lover,London Boy,11,"I, I, I fancy you",58,2019
Taylor Swift,Lover,London Boy,11,"Oh whoa, oh, I",59,2019
Taylor Swift,Lover,London Boy,11,"Stick with me, I'm your queen",60,2019
Taylor Swift,Lover,London Boy,11,Like a Tennessee Stella McCartney on the Heath,61,2019
Taylor Swift,Lover,London Boy,11,Just wanna be with you (Ooh),62,2019
Taylor Swift,Lover,London Boy,11,Wanna be with you,63,2019
Taylor Swift,Lover,London Boy,11,"I fancy you (Yeah), I fancy you",64,2019
Taylor Swift,Lover,London Boy,11,"Oh whoa, ah",65,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,The buttons of my coat were tangled in my hair,1,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"In doctor's office lighting, I didn't tell you I was scared",2,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,That was the first time we were there,3,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Holy orange bottles, each night, I pray to you",4,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Desperate people find faith, so now I pray to Jesus too",5,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,And I say to you...,6,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,8,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Soon, you'll get better",9,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,10,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Soon, you'll get better",11,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,12,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,You'll get better soon,13,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,'Cause you have to,14,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,I know delusion when I see it in the mirror,16,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"You like the nicer nurses, you make the best of a bad deal",17,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,I just pretend it isn't real,18,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"I'll paint the kitchen neon, I'll brighten up the sky",19,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"I know I'll never get it, there's not a day that I won't try",20,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,And I say to you...,21,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,23,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Soon, you'll get better",24,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,25,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Soon, you'll get better",26,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,27,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,You'll get better soon,28,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,'Cause you have to,29,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,And I hate to make this all about me,31,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,But who am I supposed to talk to?,32,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,What am I supposed to do,33,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,If there's no you?,34,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"This won't go back to normal, if it ever was",36,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"It's been years of hoping, and I keep saying it because",37,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,'Cause I have to,38,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,40,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,You'll get better,41,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,42,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Soon, you'll get better",43,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,44,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,You'll get better soon,45,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,46,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Soon, you'll get better",47,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,48,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,"Soon, you'll get better",49,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,Ooh-ah,50,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,You'll get better soon,51,2019
Taylor Swift,Lover,Soon You'll Get Better  (Ft. The Chicks),12,'Cause you have to,52,2019
Taylor Swift,Lover,False God,13,We were crazy to think,1,2019
Taylor Swift,Lover,False God,13,Crazy to think that this could work,2,2019
Taylor Swift,Lover,False God,13,Remember how I said I'd die for you?,3,2019
Taylor Swift,Lover,False God,13,We were stupid to jump,4,2019
Taylor Swift,Lover,False God,13,In the ocean separating us,5,2019
Taylor Swift,Lover,False God,13,Remember how I’d fly to you?,6,2019
Taylor Swift,Lover,False God,13,And I can't talk to you when you're like this,8,2019
Taylor Swift,Lover,False God,13,Staring out the window like I’m not your favorite town,9,2019
Taylor Swift,Lover,False God,13,I'm New York City,10,2019
Taylor Swift,Lover,False God,13,"I still do it for you, babe",11,2019
Taylor Swift,Lover,False God,13,They all warned us about times like this,12,2019
Taylor Swift,Lover,False God,13,They say the road gets hard and you get lost,13,2019
Taylor Swift,Lover,False God,13,"When you're led by blind faith, blind faith",14,2019
Taylor Swift,Lover,False God,13,But we might just get away with it,16,2019
Taylor Swift,Lover,False God,13,Religion's in your lips,17,2019
Taylor Swift,Lover,False God,13,Even if it's a false god,18,2019
Taylor Swift,Lover,False God,13,We'd still worship,19,2019
Taylor Swift,Lover,False God,13,We might just get away with it,20,2019
Taylor Swift,Lover,False God,13,The altar is my hips,21,2019
Taylor Swift,Lover,False God,13,Even if it's a false god,22,2019
Taylor Swift,Lover,False God,13,We'd still worship this love,23,2019
Taylor Swift,Lover,False God,13,We’d still worship this love,24,2019
Taylor Swift,Lover,False God,13,We’d still worship this love,25,2019
Taylor Swift,Lover,False God,13,I know heaven's a thing,27,2019
Taylor Swift,Lover,False God,13,"I go there when you touch me, honey",28,2019
Taylor Swift,Lover,False God,13,Hell is when I fight with you,29,2019
Taylor Swift,Lover,False God,13,But we can patch it up good,30,2019
Taylor Swift,Lover,False God,13,Make confessions and we’re begging for forgiveness,31,2019
Taylor Swift,Lover,False God,13,Got the wine for you,32,2019
Taylor Swift,Lover,False God,13,And you can't talk to me when I'm like this,34,2019
Taylor Swift,Lover,False God,13,Daring you to leave me just so I can try and scare you,35,2019
Taylor Swift,Lover,False God,13,You're the West Village,36,2019
Taylor Swift,Lover,False God,13,"You still do it for me, babe",37,2019
Taylor Swift,Lover,False God,13,They all warned us about times like this,38,2019
Taylor Swift,Lover,False God,13,They say the road gets hard and you get lost,39,2019
Taylor Swift,Lover,False God,13,"When you’re led by blind faith, blind faith",40,2019
Taylor Swift,Lover,False God,13,But we might just get away with it,42,2019
Taylor Swift,Lover,False God,13,Religion's in your lips,43,2019
Taylor Swift,Lover,False God,13,Even if it's a false god,44,2019
Taylor Swift,Lover,False God,13,We'd still worship,45,2019
Taylor Swift,Lover,False God,13,We might just get away with it,46,2019
Taylor Swift,Lover,False God,13,The altar is my hips,47,2019
Taylor Swift,Lover,False God,13,Even if it's a false god,48,2019
Taylor Swift,Lover,False God,13,We'd still worship this love,49,2019
Taylor Swift,Lover,False God,13,We'd still worship this love,50,2019
Taylor Swift,Lover,False God,13,"We'd still worship this love, ah",51,2019
Taylor Swift,Lover,False God,13,Still worship this love,53,2019
Taylor Swift,Lover,False God,13,Even if it's a false god,54,2019
Taylor Swift,Lover,False God,13,Even if it's a false god,55,2019
Taylor Swift,Lover,False God,13,Still worship this love,56,2019
Taylor Swift,Lover,You Need To Calm Down,14,You are somebody that I don't know,1,2019
Taylor Swift,Lover,You Need To Calm Down,14,But you're takin' shots at me like it's Patrón,2,2019
Taylor Swift,Lover,You Need To Calm Down,14,"And I'm just like, damn, it's 7 AM",3,2019
Taylor Swift,Lover,You Need To Calm Down,14,"Say it in the street, that's a knock-out",4,2019
Taylor Swift,Lover,You Need To Calm Down,14,"But you say it in a Tweet, that's a cop-out",5,2019
Taylor Swift,Lover,You Need To Calm Down,14,"And I'm just like, ""Hey, are you okay?""",6,2019
Taylor Swift,Lover,You Need To Calm Down,14,And I ain't tryna mess with your self-expression,8,2019
Taylor Swift,Lover,You Need To Calm Down,14,But I've learned a lesson that stressin' and obsessin' 'bout somebody else is no fun,9,2019
Taylor Swift,Lover,You Need To Calm Down,14,And snakes and stones never broke my bones,10,2019
Taylor Swift,Lover,You Need To Calm Down,14,"So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",12,2019
Taylor Swift,Lover,You Need To Calm Down,14,"You need to calm down, you're being too loud",13,2019
Taylor Swift,Lover,You Need To Calm Down,14,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",14,2019
Taylor Swift,Lover,You Need To Calm Down,14,"You need to just stop, like can you just not step on my gown?",15,2019
Taylor Swift,Lover,You Need To Calm Down,14,You need to calm down,16,2019
Taylor Swift,Lover,You Need To Calm Down,14,You are somebody that we don't know,18,2019
Taylor Swift,Lover,You Need To Calm Down,14,But you're comin' at my friends like a missile,19,2019
Taylor Swift,Lover,You Need To Calm Down,14,Why are you mad when you could be GLAAD? (You could be GLAAD),20,2019
Taylor Swift,Lover,You Need To Calm Down,14,Sunshine on the street at the parade,21,2019
Taylor Swift,Lover,You Need To Calm Down,14,But you would rather be in the dark ages,22,2019
Taylor Swift,Lover,You Need To Calm Down,14,Makin' that sign must've taken all night,23,2019
Taylor Swift,Lover,You Need To Calm Down,14,You just need to take several seats and then try to restore the peace,25,2019
Taylor Swift,Lover,You Need To Calm Down,14,And control your urges to scream about all the people you hate,26,2019
Taylor Swift,Lover,You Need To Calm Down,14,'Cause shade never made anybody less gay,27,2019
Taylor Swift,Lover,You Need To Calm Down,14,"So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",29,2019
Taylor Swift,Lover,You Need To Calm Down,14,"You need to calm down, you're being too loud",30,2019
Taylor Swift,Lover,You Need To Calm Down,14,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",31,2019
Taylor Swift,Lover,You Need To Calm Down,14,"You need to just stop, like can you just not step on his gown?",32,2019
Taylor Swift,Lover,You Need To Calm Down,14,You need to calm down,33,2019
Taylor Swift,Lover,You Need To Calm Down,14,And we see you over there on the internet,35,2019
Taylor Swift,Lover,You Need To Calm Down,14,Comparing all the girls who are killing it,36,2019
Taylor Swift,Lover,You Need To Calm Down,14,But we figured you out,37,2019
Taylor Swift,Lover,You Need To Calm Down,14,We all know now we all got crowns,38,2019
Taylor Swift,Lover,You Need To Calm Down,14,You need to calm down,39,2019
Taylor Swift,Lover,You Need To Calm Down,14,"Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",41,2019
Taylor Swift,Lover,You Need To Calm Down,14,You need to calm down (You need to calm down),42,2019
Taylor Swift,Lover,You Need To Calm Down,14,You're being too loud (You're being too loud),43,2019
Taylor Swift,Lover,You Need To Calm Down,14,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",44,2019
Taylor Swift,Lover,You Need To Calm Down,14,You need to just stop (Can you stop?),45,2019
Taylor Swift,Lover,You Need To Calm Down,14,Like can you just not step on our gowns?,46,2019
Taylor Swift,Lover,You Need To Calm Down,14,You need to calm down,47,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I promise that you'll never find another like me,1,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"I know that I'm a handful, baby, uh",3,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I know I never think before I jump,4,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,And you're the kind of guy the ladies want,5,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,(And there's a lot of cool chicks out there),6,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I know that I went psycho on the phone,7,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I never leave well enough alone,8,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,And trouble's gonna follow where I go,9,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,(And there's a lot of cool chicks out there),10,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,But one of these things is not like the others,12,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,Like a rainbow with all of the colors,13,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby doll, when it comes to a lover",14,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I promise that you'll never find another like,15,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Me-e-e, ooh-ooh-ooh-ooh",17,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I'm the only one of me,18,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby, that's the fun of me",19,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Eeh-eeh-eeh, ooh-ooh-ooh-ooh",20,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,You're the only one of you,21,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby, that's the fun of you",22,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,And I promise that nobody's gonna love you like me-e-e,23,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I know I tend to make it about me,25,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I know you never get just what you see,26,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"But I will never bore you, baby",27,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,(And there's a lot of lame guys out there),28,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,And when we had that fight out in the rain,29,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,You ran after me and called my name,30,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I never wanna see you walk away,31,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,(And there's a lot of lame guys out there),32,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,'Cause one of these things is not like the others,34,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Livin' in winter, I am your summer",35,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby doll, when it comes to a lover",36,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I promise that you'll never find another like,37,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Me-e-e, ooh-ooh-ooh-ooh",39,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I'm the only one of me,40,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,Let me keep you company,41,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Eeh-eeh-eeh, ooh-ooh-ooh-ooh",42,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,You're the only one of you,43,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby, that's the fun of you",44,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,And I promise that nobody's gonna love you like me-e-e,45,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Girl, there ain't no I in ""team""",47,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"But you know there is a ""me""",48,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Strike the band up, 1, 2, 3",49,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I promise that you'll never find another like me,50,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Girl, there ain't no I in ""team""",51,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"But you know there is a ""me""",52,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"And you can't spell ""awesome"" without ""me""",53,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I promise that you'll never find another like,54,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Me-e-e (Yeah), ooh-ooh-ooh-ooh (And I want ya, baby)",56,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I'm the only one of me (I'm the only one of me),57,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby, that's the fun of me (Baby, that's the fun of me)",58,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Eeh-eeh-eeh, ooh-ooh-ooh-ooh (Oh)",59,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,You're the only one of you (Oh),60,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby, that's the fun of you",61,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,And I promise that nobody's gonna love you like me-e-e,62,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Girl, there ain't no I in ""team"" (Ooh-ooh-ooh-ooh)",64,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"But you know there is a ""me""",65,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,I'm the only one of me (Oh-oh),66,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby, that's the fun of me",67,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"(Eeh-eeh-eeh, ooh-ooh-ooh-ooh)",68,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Strike the band up, 1, 2, 3",69,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"You can't spell ""awesome"" without ""me""",70,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,You're the only one of you,71,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,"Baby, that's the fun of you",72,2019
Taylor Swift,Lover,ME!  (Ft. Brendon Urie),15,And I promise that nobody's gonna love you like me-e-e,73,2019
Taylor Swift,Lover,Afterglow,16,"I blew things out of proportion, now you're blue",1,2019
Taylor Swift,Lover,Afterglow,16,Put you in jail for something you didn’t do,2,2019
Taylor Swift,Lover,Afterglow,16,"I pinned your hands behind your back, oh",3,2019
Taylor Swift,Lover,Afterglow,16,"Thought I had reason to attack, but no",4,2019
Taylor Swift,Lover,Afterglow,16,Fighting with a true love is boxing with no gloves,6,2019
Taylor Swift,Lover,Afterglow,16,"Chemistry 'til it blows up, 'til there’s no us",7,2019
Taylor Swift,Lover,Afterglow,16,Why'd I have to break what I love so much?,8,2019
Taylor Swift,Lover,Afterglow,16,"It's on your face, and I'm to blame, I need to say",9,2019
Taylor Swift,Lover,Afterglow,16,"Hey, it's all me, in my head",11,2019
Taylor Swift,Lover,Afterglow,16,I'm the one who burned us down,12,2019
Taylor Swift,Lover,Afterglow,16,But it's not what I meant,13,2019
Taylor Swift,Lover,Afterglow,16,Sorry that I hurt you,14,2019
Taylor Swift,Lover,Afterglow,16,"I don't wanna do, I don’t wanna do this to you (Ooh)",15,2019
Taylor Swift,Lover,Afterglow,16,"I don’t wanna lose, I don't wanna lose this with you (Ooh)",16,2019
Taylor Swift,Lover,Afterglow,16,"I need to say, hey, it’s all me, just don't go",17,2019
Taylor Swift,Lover,Afterglow,16,Meet me in the afterglow,18,2019
Taylor Swift,Lover,Afterglow,16,It's so excruciating to see you low,20,2019
Taylor Swift,Lover,Afterglow,16,Just wanna lift you up and not let you go,21,2019
Taylor Swift,Lover,Afterglow,16,This ultraviolet morning light below,22,2019
Taylor Swift,Lover,Afterglow,16,"Tells me this love is worth the fight, oh",23,2019
Taylor Swift,Lover,Afterglow,16,"I lived like an island, punished you with silence",25,2019
Taylor Swift,Lover,Afterglow,16,"Went off like sirens, just crying",26,2019
Taylor Swift,Lover,Afterglow,16,Why'd I have to break what I love so much?,27,2019
Taylor Swift,Lover,Afterglow,16,"It’s on your face, don't walk away, I need to say",28,2019
Taylor Swift,Lover,Afterglow,16,"Hey, it's all me, in my head",30,2019
Taylor Swift,Lover,Afterglow,16,I'm the one who burned us down,31,2019
Taylor Swift,Lover,Afterglow,16,But it's not what I meant,32,2019
Taylor Swift,Lover,Afterglow,16,I'm sorry that I hurt you,33,2019
Taylor Swift,Lover,Afterglow,16,"I don't wanna do, I don't wanna do this to you (Ooh)",34,2019
Taylor Swift,Lover,Afterglow,16,"I don't wanna lose, I don't wanna lose this with you (Ooh)",35,2019
Taylor Swift,Lover,Afterglow,16,"I need to say, hey, it's all me, just don't go",36,2019
Taylor Swift,Lover,Afterglow,16,Meet me in the afterglow,37,2019
Taylor Swift,Lover,Afterglow,16,Tell me that you're still mine,39,2019
Taylor Swift,Lover,Afterglow,16,Tell me that we'll be just fine,40,2019
Taylor Swift,Lover,Afterglow,16,Even when I lose my mind,41,2019
Taylor Swift,Lover,Afterglow,16,I need to say,42,2019
Taylor Swift,Lover,Afterglow,16,Tell me that it's not my fault,43,2019
Taylor Swift,Lover,Afterglow,16,Tell me that I'm all you want,44,2019
Taylor Swift,Lover,Afterglow,16,Even when I break your heart,45,2019
Taylor Swift,Lover,Afterglow,16,I need to say,46,2019
Taylor Swift,Lover,Afterglow,16,"Hey, it's all me, in my head",48,2019
Taylor Swift,Lover,Afterglow,16,I'm the one who burned us down,49,2019
Taylor Swift,Lover,Afterglow,16,But it's not what I meant,50,2019
Taylor Swift,Lover,Afterglow,16,Sorry that I hurt you,51,2019
Taylor Swift,Lover,Afterglow,16,"I don't wanna do, I don't wanna do this to you (Ooh)",52,2019
Taylor Swift,Lover,Afterglow,16,"I don't wanna lose, I don't wanna lose this with you (Ooh)",53,2019
Taylor Swift,Lover,Afterglow,16,"I need to say, hey, it's all me, just don't go",54,2019
Taylor Swift,Lover,Afterglow,16,Meet me in the afterglow,55,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,Ooh,1,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,Ooh,2,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"School bell rings, walk me home",4,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,Sidewalk chalk covered in snow,5,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Lost my gloves, you give me one",6,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Wanna hang out? Yeah, sounds like fun",7,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Video games, you pass me a note",8,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,Sleeping in tents,9,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,It's nice to have a friend (Ooh),11,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,It's nice to have a friend (Ooh),12,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Light pink sky, up on the roof",14,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Sun sinks down, no curfew",15,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"20 questions, we tell the truth",16,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"You've been stressed out lately, yeah, me too",17,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,Something gave you the nerve,18,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,To touch my hand,19,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,It's nice to have a friend (Ooh),21,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,It's nice to have a friend (Ooh),22,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Church bells ring, carry me home",25,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,Rice on the ground looks like snow,26,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Call my bluff, call you ""Babe""",27,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Have my back, yeah, every day",28,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,"Feels like home, stay in bed",29,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,The whole weekend,30,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,It's nice to have a friend (Ooh),32,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,It's nice to have a friend (Ooh),33,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,It's nice to have a friend (Ooh),34,2019
Taylor Swift,Lover,It’s Nice to Have a Friend,17,(Ooh),35,2019
Taylor Swift,Lover,Daylight,18,My love was as cruel as the cities I lived in,1,2019
Taylor Swift,Lover,Daylight,18,Everyone looked worse in the light,2,2019
Taylor Swift,Lover,Daylight,18,There are so many lines that I've crossed unforgiven,3,2019
Taylor Swift,Lover,Daylight,18,"I'll tell you the truth, but never goodbye",4,2019
Taylor Swift,Lover,Daylight,18,I don't wanna look at anything else now that I saw you,6,2019
Taylor Swift,Lover,Daylight,18,I don't wanna think of anything else now that I thought of you,7,2019
Taylor Swift,Lover,Daylight,18,I've been sleeping so long in a 20-year dark night,8,2019
Taylor Swift,Lover,Daylight,18,"And now I see daylight, I only see daylight",9,2019
Taylor Swift,Lover,Daylight,18,Luck of the draw only draws the unlucky,11,2019
Taylor Swift,Lover,Daylight,18,And so I became the butt of the joke,12,2019
Taylor Swift,Lover,Daylight,18,I wounded the good and I trusted the wicked,13,2019
Taylor Swift,Lover,Daylight,18,"Clearing the air, I breathed in the smoke",14,2019
Taylor Swift,Lover,Daylight,18,Maybe you ran with the wolves and refused to settle down,15,2019
Taylor Swift,Lover,Daylight,18,Maybe I've stormed out of every single room in this town,16,2019
